"REF_DATE","GEO","DGUID","Seasonal adjustment","Activities","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1987-07","Canada","2016A000011124","Seasonally adjusted","Accommodation","Jobs","190","thousands","3","v81667","1.2.10","103.7","","","","1"
"1987-07","Canada","2016A000011124","Seasonally adjusted","Food and beverage services","Jobs","190","thousands","3","v81668","1.2.11","136.6","","","","1"
"1987-07","Canada","2016A000011124","Seasonally adjusted","Other tourism activities","Jobs","190","thousands","3","v81669","1.2.12","64.3","","","","1"
"1987-07","Canada","2016A000011124","Seasonally adjusted","Recreation and entertainment","Jobs","190","thousands","3","v81670","1.2.13","34.4","","","","1"
"1987-07","Canada","2016A000011124","Seasonally adjusted","Travel agencies","Jobs","190","thousands","3","v81671","1.2.14","29.9","","","","1"
"1987-07","Canada","2016A000011124","Seasonally adjusted","Other industries","Jobs","190","thousands","3","v81672","1.2.15","88.1","","","","1"
"1987-10","Canada","2016A000011124","Unadjusted","Tourism activities","Jobs","190","thousands","3","v81673","1.1.1","437.2","","","","1"
"1987-10","Canada","2016A000011124","Unadjusted","Total tourism industries","Jobs","190","thousands","3","v81674","1.1.2","352.9","","","","1"
"1987-10","Canada","2016A000011124","Unadjusted","Transportation","Jobs","190","thousands","3","v81675","1.1.3","56.3","","","","1"
"1987-10","Canada","2016A000011124","Unadjusted","Air transportation","Jobs","190","thousands","3","v81676","1.1.4","36.9","","","","1"
"1987-10","Canada","2016A000011124","Unadjusted","Other transportation","Jobs","190","thousands","3","v64605556","1.1.17","19.4","","","","1"
"1987-10","Canada","2016A000011124","Unadjusted","Railway transportation","Jobs","190","thousands","3","v81677","1.1.5","3.2","","","t","1"
"1987-10","Canada","2016A000011124","Unadjusted","Water transportation","Jobs","190","thousands","3","v81678","1.1.6","1.4","","","t","1"
"1987-10","Canada","2016A000011124","Unadjusted","Bus transportation","Jobs","190","thousands","3","v81679","1.1.7","8.1","","","t","1"
"1987-10","Canada","2016A000011124","Unadjusted","Other transportation industries","Jobs","190","thousands","3","v19458059","1.1.16","9.0","","","t","1"
"1987-10","Canada","2016A000011124","Unadjusted","Accommodation","Jobs","190","thousands","3","v81682","1.1.10","99.4","","","","1"
"1987-10","Canada","2016A000011124","Unadjusted","Food and beverage services","Jobs","190","thousands","3","v81683","1.1.11","131.3","","","","1"
"1987-10","Canada","2016A000011124","Unadjusted","Other tourism activities","Jobs","190","thousands","3","v81684","1.1.12","65.9","","","","1"
"1987-10","Canada","2016A000011124","Unadjusted","Recreation and entertainment","Jobs","190","thousands","3","v81685","1.1.13","32.3","","","","1"
"1987-10","Canada","2016A000011124","Unadjusted","Travel agencies","Jobs","190","thousands","3","v81686","1.1.14","33.6","","","","1"
"1987-10","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","84.3","","","","1"
"1987-10","Canada","2016A000011124","Seasonally adjusted","Tourism activities","Jobs","190","thousands","3","v81658","1.2.1","455.5","","","","1"
"1987-10","Canada","2016A000011124","Seasonally adjusted","Total tourism industries","Jobs","190","thousands","3","v81659","1.2.2","367.4","","","","1"
"1987-10","Canada","2016A000011124","Seasonally adjusted","Transportation","Jobs","190","thousands","3","v81660","1.2.3","56.6","","","","1"
"1987-10","Canada","2016A000011124","Seasonally adjusted","Air transportation","Jobs","190","thousands","3","v81661","1.2.4","37.3","","","","1"
"1987-10","Canada","2016A000011124","Seasonally adjusted","Other transportation","Jobs","190","thousands","3","v64605557","1.2.17","19.3","","","","1"
"1987-10","Canada","2016A000011124","Seasonally adjusted","Railway transportation","Jobs","190","thousands","3","v81662","1.2.5","3.3","","","t","1"
"1987-10","Canada","2016A000011124","Seasonally adjusted","Water transportation","Jobs","190","thousands","3","v81663","1.2.6","1.4","","","t","1"
"1987-10","Canada","2016A000011124","Seasonally adjusted","Bus transportation","Jobs","190","thousands","3","v81664","1.2.7","7.6","","","t","1"
"1987-10","Canada","2016A000011124","Seasonally adjusted","Other transportation industries","Jobs","190","thousands","3","v19458060","1.2.16","9.8","","","t","1"
"1987-10","Canada","2016A000011124","Seasonally adjusted","Accommodation","Jobs","190","thousands","3","v81667","1.2.10","107.2","","","","1"
"1987-10","Canada","2016A000011124","Seasonally adjusted","Food and beverage services","Jobs","190","thousands","3","v81668","1.2.11","134.2","","","","1"
"1987-10","Canada","2016A000011124","Seasonally adjusted","Other tourism activities","Jobs","190","thousands","3","v81669","1.2.12","69.4","","","","1"
"1987-10","Canada","2016A000011124","Seasonally adjusted","Recreation and entertainment","Jobs","190","thousands","3","v81670","1.2.13","35.5","","","","1"
"1987-10","Canada","2016A000011124","Seasonally adjusted","Travel agencies","Jobs","190","thousands","3","v81671","1.2.14","33.9","","","","1"
"1987-10","Canada","2016A000011124","Seasonally adjusted","Other industries","Jobs","190","thousands","3","v81672","1.2.15","88.1","","","","1"
"1988-01","Canada","2016A000011124","Unadjusted","Tourism activities","Jobs","190","thousands","3","v81673","1.1.1","454.0","","","","1"
"1988-01","Canada","2016A000011124","Unadjusted","Total tourism industries","Jobs","190","thousands","3","v81674","1.1.2","366.7","","","","1"
"1988-01","Canada","2016A000011124","Unadjusted","Transportation","Jobs","190","thousands","3","v81675","1.1.3","59.0","","","","1"
"1988-01","Canada","2016A000011124","Unadjusted","Air transportation","Jobs","190","thousands","3","v81676","1.1.4","38.9","","","","1"
"1988-01","Canada","2016A000011124","Unadjusted","Other transportation","Jobs","190","thousands","3","v64605556","1.1.17","20.1","","","","1"
"1988-01","Canada","2016A000011124","Unadjusted","Railway transportation","Jobs","190","thousands","3","v81677","1.1.5","3.3","","","t","1"
"1988-01","Canada","2016A000011124","Unadjusted","Water transportation","Jobs","190","thousands","3","v81678","1.1.6","1.2","","","t","1"
"1988-01","Canada","2016A000011124","Unadjusted","Bus transportation","Jobs","190","thousands","3","v81679","1.1.7","8.2","","","t","1"
"1988-01","Canada","2016A000011124","Unadjusted","Other transportation industries","Jobs","190","thousands","3","v19458059","1.1.16","10.5","","","t","1"
"1988-01","Canada","2016A000011124","Unadjusted","Accommodation","Jobs","190","thousands","3","v81682","1.1.10","107.8","","","","1"
"1988-01","Canada","2016A000011124","Unadjusted","Food and beverage services","Jobs","190","thousands","3","v81683","1.1.11","131.5","","","","1"
"1988-01","Canada","2016A000011124","Unadjusted","Other tourism activities","Jobs","190","thousands","3","v81684","1.1.12","68.4","","","","1"
"1988-01","Canada","2016A000011124","Unadjusted","Recreation and entertainment","Jobs","190","thousands","3","v81685","1.1.13","32.7","","","","1"
"1988-01","Canada","2016A000011124","Unadjusted","Travel agencies","Jobs","190","thousands","3","v81686","1.1.14","35.7","","","","1"
"1988-01","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","87.3","","","","1"
"1988-01","Canada","2016A000011124","Seasonally adjusted","Tourism activities","Jobs","190","thousands","3","v81658","1.2.1","460.5","","","","1"
"1988-01","Canada","2016A000011124","Seasonally adjusted","Total tourism industries","Jobs","190","thousands","3","v81659","1.2.2","371.5","","","","1"
"1988-01","Canada","2016A000011124","Seasonally adjusted","Transportation","Jobs","190","thousands","3","v81660","1.2.3","57.4","","","","1"
"1988-01","Canada","2016A000011124","Seasonally adjusted","Air transportation","Jobs","190","thousands","3","v81661","1.2.4","38.2","","","","1"
"1988-01","Canada","2016A000011124","Seasonally adjusted","Other transportation","Jobs","190","thousands","3","v64605557","1.2.17","19.2","","","","1"
"1988-01","Canada","2016A000011124","Seasonally adjusted","Railway transportation","Jobs","190","thousands","3","v81662","1.2.5","3.3","","","t","1"
"1988-01","Canada","2016A000011124","Seasonally adjusted","Water transportation","Jobs","190","thousands","3","v81663","1.2.6","1.3","","","t","1"
"1988-01","Canada","2016A000011124","Seasonally adjusted","Bus transportation","Jobs","190","thousands","3","v81664","1.2.7","7.7","","","t","1"
"1988-01","Canada","2016A000011124","Seasonally adjusted","Other transportation industries","Jobs","190","thousands","3","v19458060","1.2.16","9.7","","","t","1"
"1988-01","Canada","2016A000011124","Seasonally adjusted","Accommodation","Jobs","190","thousands","3","v81667","1.2.10","108.2","","","","1"
"1988-01","Canada","2016A000011124","Seasonally adjusted","Food and beverage services","Jobs","190","thousands","3","v81668","1.2.11","134.6","","","","1"
"1988-01","Canada","2016A000011124","Seasonally adjusted","Other tourism activities","Jobs","190","thousands","3","v81669","1.2.12","71.3","","","","1"
"1988-01","Canada","2016A000011124","Seasonally adjusted","Recreation and entertainment","Jobs","190","thousands","3","v81670","1.2.13","37.5","","","","1"
"1988-01","Canada","2016A000011124","Seasonally adjusted","Travel agencies","Jobs","190","thousands","3","v81671","1.2.14","33.8","","","","1"
"1988-01","Canada","2016A000011124","Seasonally adjusted","Other industries","Jobs","190","thousands","3","v81672","1.2.15","89.0","","","","1"
"1988-04","Canada","2016A000011124","Unadjusted","Tourism activities","Jobs","190","thousands","3","v81673","1.1.1","478.3","","","","1"
"1988-04","Canada","2016A000011124","Unadjusted","Total tourism industries","Jobs","190","thousands","3","v81674","1.1.2","386.4","","","","1"
"1988-04","Canada","2016A000011124","Unadjusted","Transportation","Jobs","190","thousands","3","v81675","1.1.3","58.6","","","","1"
"1988-04","Canada","2016A000011124","Unadjusted","Air transportation","Jobs","190","thousands","3","v81676","1.1.4","39.3","","","","1"
"1988-04","Canada","2016A000011124","Unadjusted","Other transportation","Jobs","190","thousands","3","v64605556","1.1.17","19.3","","","","1"
"1988-04","Canada","2016A000011124","Unadjusted","Railway transportation","Jobs","190","thousands","3","v81677","1.1.5","3.2","","","t","1"
"1988-04","Canada","2016A000011124","Unadjusted","Water transportation","Jobs","190","thousands","3","v81678","1.1.6","1.4","","","t","1"
"1988-04","Canada","2016A000011124","Unadjusted","Bus transportation","Jobs","190","thousands","3","v81679","1.1.7","8.0","","","t","1"
"1988-04","Canada","2016A000011124","Unadjusted","Other transportation industries","Jobs","190","thousands","3","v19458059","1.1.16","10.1","","","t","1"
"1988-04","Canada","2016A000011124","Unadjusted","Accommodation","Jobs","190","thousands","3","v81682","1.1.10","110.9","","","","1"
"1988-04","Canada","2016A000011124","Unadjusted","Food and beverage services","Jobs","190","thousands","3","v81683","1.1.11","140.6","","","","1"
"1988-04","Canada","2016A000011124","Unadjusted","Other tourism activities","Jobs","190","thousands","3","v81684","1.1.12","76.3","","","","1"
"1988-04","Canada","2016A000011124","Unadjusted","Recreation and entertainment","Jobs","190","thousands","3","v81685","1.1.13","43.2","","","","1"
"1988-04","Canada","2016A000011124","Unadjusted","Travel agencies","Jobs","190","thousands","3","v81686","1.1.14","33.1","","","","1"
"1988-04","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","91.9","","","","1"
"1988-04","Canada","2016A000011124","Seasonally adjusted","Tourism activities","Jobs","190","thousands","3","v81658","1.2.1","469.8","","","","1"
"1988-04","Canada","2016A000011124","Seasonally adjusted","Total tourism industries","Jobs","190","thousands","3","v81659","1.2.2","380.7","","","","1"
"1988-04","Canada","2016A000011124","Seasonally adjusted","Transportation","Jobs","190","thousands","3","v81660","1.2.3","58.3","","","","1"
"1988-04","Canada","2016A000011124","Seasonally adjusted","Air transportation","Jobs","190","thousands","3","v81661","1.2.4","39.0","","","","1"
"1988-04","Canada","2016A000011124","Seasonally adjusted","Other transportation","Jobs","190","thousands","3","v64605557","1.2.17","19.3","","","","1"
"1988-04","Canada","2016A000011124","Seasonally adjusted","Railway transportation","Jobs","190","thousands","3","v81662","1.2.5","3.3","","","t","1"
"1988-04","Canada","2016A000011124","Seasonally adjusted","Water transportation","Jobs","190","thousands","3","v81663","1.2.6","1.4","","","t","1"
"1988-04","Canada","2016A000011124","Seasonally adjusted","Bus transportation","Jobs","190","thousands","3","v81664","1.2.7","7.6","","","t","1"
"1988-04","Canada","2016A000011124","Seasonally adjusted","Other transportation industries","Jobs","190","thousands","3","v19458060","1.2.16","9.8","","","t","1"
"1988-04","Canada","2016A000011124","Seasonally adjusted","Accommodation","Jobs","190","thousands","3","v81667","1.2.10","109.6","","","","1"
"1988-04","Canada","2016A000011124","Seasonally adjusted","Food and beverage services","Jobs","190","thousands","3","v81668","1.2.11","138.4","","","","1"
"1988-04","Canada","2016A000011124","Seasonally adjusted","Other tourism activities","Jobs","190","thousands","3","v81669","1.2.12","74.4","","","","1"
"1988-04","Canada","2016A000011124","Seasonally adjusted","Recreation and entertainment","Jobs","190","thousands","3","v81670","1.2.13","40.6","","","","1"
"1988-04","Canada","2016A000011124","Seasonally adjusted","Travel agencies","Jobs","190","thousands","3","v81671","1.2.14","33.8","","","","1"
"1988-04","Canada","2016A000011124","Seasonally adjusted","Other industries","Jobs","190","thousands","3","v81672","1.2.15","89.1","","","","1"
"1988-07","Canada","2016A000011124","Unadjusted","Tourism activities","Jobs","190","thousands","3","v81673","1.1.1","493.8","","","","1"
"1988-07","Canada","2016A000011124","Unadjusted","Total tourism industries","Jobs","190","thousands","3","v81674","1.1.2","399.9","","","","1"
"1988-07","Canada","2016A000011124","Unadjusted","Transportation","Jobs","190","thousands","3","v81675","1.1.3","59.3","","","","1"
"1988-07","Canada","2016A000011124","Unadjusted","Air transportation","Jobs","190","thousands","3","v81676","1.1.4","40.4","","","","1"
"1988-07","Canada","2016A000011124","Unadjusted","Other transportation","Jobs","190","thousands","3","v64605556","1.1.17","18.9","","","","1"
"1988-07","Canada","2016A000011124","Unadjusted","Railway transportation","Jobs","190","thousands","3","v81677","1.1.5","3.4","","","t","1"
"1988-07","Canada","2016A000011124","Unadjusted","Water transportation","Jobs","190","thousands","3","v81678","1.1.6","1.5","","","t","1"
"1988-07","Canada","2016A000011124","Unadjusted","Bus transportation","Jobs","190","thousands","3","v81679","1.1.7","6.6","","","t","1"
"1988-07","Canada","2016A000011124","Unadjusted","Other transportation industries","Jobs","190","thousands","3","v19458059","1.1.16","10.0","","","t","1"
"1988-07","Canada","2016A000011124","Unadjusted","Accommodation","Jobs","190","thousands","3","v81682","1.1.10","116.4","","","","1"
"1988-07","Canada","2016A000011124","Unadjusted","Food and beverage services","Jobs","190","thousands","3","v81683","1.1.11","145.0","","","","1"
"1988-07","Canada","2016A000011124","Unadjusted","Other tourism activities","Jobs","190","thousands","3","v81684","1.1.12","79.2","","","","1"
